시설유형,시설종류,시설명,시도,시군구,주소
다함께돌봄센터,다함께돌봄센터,이천시 다함께돌봄센터(신원아침도시),경기도,이천시,경기도 이천시 대월면 경충대로2003번길 102 (신원아침도시아파트)
다함께돌봄센터,다함께돌봄센터,이천시 다함께돌봄센터(아름수리점),경기도,이천시,"경기도 이천시 마장면 마도로 12, 1층 (아름수리아파트 )"
다함께돌봄센터,다함께돌봄센터,이천시 다함께돌봄센터(중리행복점),경기도,이천시,"경기도 이천시 남천로 31 (중리동, 중리동행정복지센터 3층)"
다함께돌봄센터,다함께돌봄센터,이천시 다함께돌봄센터(증포대원칸타빌),경기도,이천시,"경기도 이천시 아리역로76번길 19, 1층 (증포동, 대원칸타빌아파트)"
다함께돌봄센터,다함께돌봄센터,이천시 다함께돌봄센터(증포선경점),경기도,이천시,경기도 이천시 이섭대천로 1397 (증포동)
다함께돌봄센터,다함께돌봄센터,이천시 다함께돌봄센터(한내초점),경기도,이천시,"경기도 이천시 갈산로 77 (증포동, 2층)"
다함께돌봄센터,다함께돌봄센터,이천시 다함께돌봄센터(휴먼빌에듀파크시티점),경기도,이천시,경기도 이천시 대월면 대산로208번길 93-12 (1층)
장애인지역사회재활시설,시각장애인 등 생활지원센터,이천시 장애인생활이동지원센터,경기도,이천시,"경기도 이천시 서희로 11, B동 3층 (중리동, 이천시공설운동장 주차전용건축물)"
노인여가복지시설,노인복지관,이천시 청미노인복지관,경기도,이천시,경기도 이천시 장호원읍 서동대로8965번길 57
노인여가복지시설,노인복지관,이천시남부노인복지관,경기도,이천시,경기도 이천시 율면 금율로 1084
노인여가복지시설,노인복지관,이천시노인종합복지관,경기도,이천시,경기도 이천시 남천로 31 (중리동)
노인일자리지원기관,노인일자리지원기관,이천시니어클럽,경기도,이천시,경기도 이천시 영창로163번길 28 (창전동)
장애인지역사회재활시설,수어통역센터,이천시수어통역센터,경기도,이천시,"경기도 이천시 서희로 11, A동 3층 (중리동, 이천공설운동장 주차전용건축물)"
장애인거주시설,장애인단기거주시설,이천시장애인단기보호센터 효양동산,경기도,이천시,경기도 이천시 부발읍 죽당로 36
장애인직업재활시설,장애인 근로사업장,이천시장애인재활근로작업장,경기도,이천시,경기도 이천시 신둔면 원적로290번길 14
장애인지역사회재활시설,장애인복지관,이천시장애인종합복지관,경기도,이천시,경기도 이천시 신둔면 석동로 3 (이천시장애인종합복지관)
장애인지역사회재활시설,장애인주간이용시설,이천시장애인종합복지관 부설 주간이용센터,경기도,이천시,경기도 이천시 신둔면 석동로 3 (이천시장애인종합복지관 별관 1층)
장애인지역사회재활시설,장애인주간이용시설,이천시장애인주간보호시설 효양동산,경기도,이천시,경기도 이천시 부발읍 죽당로 36
자활시설,지역자활센터,이천지역자활센터,경기도,이천시,"경기도 이천시 부악로 72-20 (증일동, 2층)"
아동복지시설,지역아동센터,이천푸른학교지역아동센터,경기도,이천시,"경기도 이천시 영창로173번길 20, 2층 (창전동)"
아동복지시설,지역아동센터,이큐지역아동센터,전라남도,진도군,전라남도 진도군 지산면 인지독치1길 31-2
아동복지시설,지역아동센터,이큐지역아동센터,전라남도,진도군,전라남도 진도군 지산면 인지독치1길 31-2
노인여가복지시설,노인교실,이태원감리교회 실버아카데미,서울특별시,용산구,"서울특별시 용산구 이태원로15길 1, 3층 (이태원동)"
아동복지시설,지역아동센터,이튼지역아동센터,대구광역시,북구,"대구광역시 북구 경대로5길 25, 201호 (대현동, 신화상가)"
장애인거주시설,중증장애인거주시설,이팝너머,광주광역시,남구,광주광역시 남구 도금마을길 81-8 (도금동)
아동복지시설,지역아동센터,이포봉양지역아동센터,충청북도,제천시,충청북도 제천시 봉양읍 주포로5길 55
장애인거주시설,중증장애인거주시설,이하의집,충청북도,제천시,충청북도 제천시 의병대로45길 58 (흑석동)
장애인지역사회재활시설,장애인재활치료시설,이현서아동발달센터,전라남도,여수시,"전라남도 여수시 장성3길 52, 2층 (안산동, 참조은연합의원)"
아동복지시설,지역아동센터,이현지역아동센터,경상남도,진주시,"경상남도 진주시 평거로 285-1, 2층 (이현동)"
아동복지시설,지역아동센터,이호지역아동센터,제주특별자치도,제주시,"제주특별자치도 제주시 오도길 50 (이호이동, 이호지역아동센터)"
아동복지시설,지역아동센터,이화령지역아동센터,충청북도,괴산군,충청북도 괴산군 연풍면 단원길 79
장애인직업재활시설,장애인 보호작업장,이화보호작업장,세종특별자치시,전동면,세종특별자치시 전동면 솔티로 293-2
장애인지역사회재활시설,장애인재활치료시설,이화서울언어심리센터,경상남도,김해시,"경상남도 김해시 대청로210번길 34, 203 (대청동, 장유아카데미빌딩)"
노인여가복지시설,노인교실,이화실버대학,전라남도,나주시,전라남도 나주시 남외1길 13-20 (남외동)
일반사회복지시설,사회복지관,이화여자대학교 종합사회복지관,서울특별시,서대문구,서울특별시 서대문구 이화여대길 52 (대현동)
아동복지시설,아동양육시설,이화영아원,전라남도,나주시,전라남도 나주시 보현길 12 (보산동)
장애인지역사회재활시설,장애인재활치료시설,이화자람 아동발달센터,경기도,용인시 기흥구,"경기도 용인시 기흥구 동백중앙로 358-12, 501호 (동백동)"
아동복지시설,지역아동센터,이화지역아동센터,울산광역시,북구,"울산광역시 북구 이화2길 15, 2층 (중산동)"
아동복지시설,지역아동센터,이화지역아동센터,전라남도,나주시,"전라남도 나주시 남평읍 남평2로 32-28, 105호 (남평 초이스빌)"
노인여가복지시설,노인교실,익산농장 노인대학,전북특별자치도,익산시,전북특별자치도 익산시 왕궁면 구은동길 5
다함께돌봄센터,다함께돌봄센터,익산시 다함께돌봄센터 10호,전북특별자치도,익산시,"전북특별자치도 익산시 선화1로 76 (마동, 익산자이 그랜드파크)"
다함께돌봄센터,다함께돌봄센터,익산시 다함께돌봄센터 11호,전북특별자치도,익산시,전북특별자치도 익산시 부송동 289번지 익산부송데시앙아파트 내
장애인지역사회재활시설,시각장애인 등 생활지원센터,익산시 장애인 생활이동지원센터,전북특별자치도,익산시,전북특별자치도 익산시 동서로14길 13 (남중동)
장애인직업재활시설,장애인 보호작업장,익산시 장애인보호작업장,전북특별자치도,익산시,전북특별자치도 익산시 약촌로 22 (금강동)
노인여가복지시설,노인복지관,익산시노인종합복지관,전북특별자치도,익산시,"전북특별자치도 익산시 동서로 103 (모현동2가, 무왕로22길12 108동1층/익산대로22길 8)"
다함께돌봄센터,다함께돌봄센터,익산시다함께돌봄센터 1호,전북특별자치도,익산시,전북특별자치도 익산시 궁동로 43 (영등동)
다함께돌봄센터,다함께돌봄센터,익산시다함께돌봄센터 2호,전북특별자치도,익산시,전북특별자치도 익산시 하나로 399 (어양동)
다함께돌봄센터,다함께돌봄센터,익산시다함께돌봄센터 3호,전북특별자치도,익산시,"전북특별자치도 익산시 동서로 222, 2층 (남중동)"
다함께돌봄센터,다함께돌봄센터,익산시다함께돌봄센터 4호,전북특별자치도,익산시,전북특별자치도 익산시 고현로14길 35-25 (모현동1가)
다함께돌봄센터,다함께돌봄센터,익산시다함께돌봄센터 5호,전북특별자치도,익산시,"전북특별자치도 익산시 무왕로17길 48, 1층 (영등동)"
다함께돌봄센터,다함께돌봄센터,익산시다함께돌봄센터 6호,전북특별자치도,익산시,"전북특별자치도 익산시 부송1로 95, 2층 204호 (부송동, 삼성아파트 상가동)"
다함께돌봄센터,다함께돌봄센터,익산시다함께돌봄센터 7호,전북특별자치도,익산시,"전북특별자치도 익산시 고현로 111, 3층 2호 (모현동1가)"
다함께돌봄센터,다함께돌봄센터,익산시다함께돌봄센터 8호,전북특별자치도,익산시,"전북특별자치도 익산시 서동로 194-12 (마동, 풍경채아파트 주민공동시설(1층))"
다함께돌봄센터,다함께돌봄센터,익산시다함께돌봄센터 9호,전북특별자치도,익산시,"전북특별자치도 익산시 배산로 193-9 (모현동2가, 다우리 여성가족회관(1층))"
장애인지역사회재활시설,수어통역센터,익산시수어통역센터,전북특별자치도,익산시,전북특별자치도 익산시 중앙로 22-190 (중앙동2가)
장애인지역사회재활시설,장애인복지관,익산시장애인종합복지관,전북특별자치도,익산시,전북특별자치도 익산시 인북로 21 (인화동1가)
노인여가복지시설,노인교실,익산실버대학,전북특별자치도,익산시,전북특별자치도 익산시 고봉로7길 12-1 (영등동)
자활시설,지역자활센터,익산원광지역자활센터,전북특별자치도,익산시,전북특별자치도 익산시 익산대로 180 (창인동1가)
아동복지시설,지역아동센터,익산지역아동센터,전북특별자치도,익산시,전북특별자치도 익산시 함열읍 와리3길 14
자활시설,지역자활센터,익산지역자활센터,전북특별자치도,익산시,전북특별자치도 익산시 평동로1길 12-35 (평화동)
아동복지시설,아동양육시설,익선원,충청남도,천안시 서북구,충청남도 천안시 서북구 성거읍 성진로 596
아동복지시설,지역아동센터,익투스지역아동센터,부산광역시,남구,"부산광역시 남구 동명로105번길 50, 1,3층 (용호동)"
정신재활시설,주간재활시설,인광희망의샘,광주광역시,동구,광주광역시 동구 금남로 170-24 (금남로5가)
장애인직업재활시설,장애인 보호작업장,인교보호작업장,경상북도,안동시,경상북도 안동시 서후면 이송천한터길 45-53
장애인거주시설,장애유형별거주시설,인덕사랑마을,경상북도,울진군,경상북도 울진군 후포면 만산길 201
장애인거주시설,장애유형별거주시설,인덕원,부산광역시,해운대구,부산광역시 해운대구 반송로877번길 122 (반송동)
다함께돌봄센터,다함께돌봄센터,인동24시 마을돌봄터,경상북도,구미시,경상북도 구미시 인동14길 14 (진평동)
아동복지시설,지역아동센터,인동지역아동센터,경상북도,구미시,"경상북도 구미시 인동중앙로12길 5-4, 2층 (인의동)"
노인여가복지시설,노인복지관,인동촌노인복지관,대구광역시,서구,"대구광역시 서구 북비산로75길 6 (비산동, 2층~5층)"
다함께돌봄센터,다함께돌봄센터,인동하늘채 마을돌봄터,경상북도,구미시,"경상북도 구미시 여헌로10길 26 (인의동, 인동하늘채 디어반 2차)"
장애인거주시설,중증장애인거주시설,인람,경상북도,영주시,경상북도 영주시 의상로 451-22 (조와동)
아동복지시설,공동생활가정,인보의집,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 대광2길 18
노인주거복지시설,노인공동생활가정,인보의집 노인공동생활가정,경기도,성남시 수정구,"경기도 성남시 수정구 탄리로 49, 3층 (수진동)"
정신요양시설,정신요양시설,인선원,전라남도,순천시,전라남도 순천시 매봉길 30 (조례동)
노숙인복지시설,노숙인재활시설,인성원,경상남도,양산시,경상남도 양산시 하북면 양산대로 1870-63
노숙인복지시설,노숙인재활시설,인성원,경상남도,양산시,경상남도 양산시 하북면 양산대로 1870-63 (인성원)
아동복지시설,지역아동센터,인애 지역아동센터,경상북도,포항시 남구,"경상북도 포항시 남구 연일읍 유강길9번길 57, 301호 (대림한숲타운2차아파트 상가동)"
노인여가복지시설,노인교실,인애노인교실,서울특별시,관악구,서울특별시 관악구 난곡로35길 21 (신림동)
노인주거복지시설,노인공동생활가정,인애원,강원특별자치도,홍천군,강원특별자치도 홍천군 북방면 성동로 949-23
아동복지시설,아동양육시설,인애의집,경상남도,창원시 마산회원구,경상남도 창원시 마산회원구 팔용로 270 (구암동)
아동복지시설,자립지원시설,인애자립생활관,대전광역시,유성구,대전광역시 유성구 신성동 145-10
일반사회복지시설,사회복지관,인애종합사회복지관,광주광역시,남구,광주광역시 남구 용대로 91 (봉선동)
아동복지시설,공동생활가정,인애해바라기가정,경기도,안산시 단원구,경기도 안산시 단원구 화정천동로5안길 41 (와동)
장애인직업재활시설,장애인 보호작업장,인영꿈터장애인보호작업장,경기도,수원시 장안구,"경기도 수원시 장안구 파장천로 136-8 (파장동, 1층, B1층)"
아동복지시설,아동상담소,인영아동상담소,경기도,수원시 장안구,경기도 수원시 장안구 파장천로 136-8 (파장동)
노인여가복지시설,노인복지관,인왕노인복지관,서울특별시,서대문구,서울특별시 서대문구 통일로26길 12-5 (홍제동)
아동복지시설,지역아동센터,인의지역아동센터,경상북도,구미시,"경상북도 구미시 인동17길 36, 101동 110호 (인의동)"
아동복지시설,지역아동센터,인재 지역아동센터,대구광역시,서구,대구광역시 서구 문화로 321-1 (비산동)
아동복지시설,지역아동센터,인재지역아동센터,대구광역시,서구,대구광역시 서구 문화로 321-1 (비산동)
장애인거주시설,중증장애인거주시설,인정원,전라남도,곡성군,전라남도 곡성군 곡성읍 중앙로 37
장애인거주시설,장애인공동생활가정,인정장애인공동생활가정1호,인천광역시,서구,"인천광역시 서구 승학로506번안길 57, 103동 203호 (검암동, 해피하임빌)"
장애인거주시설,장애인공동생활가정,인정장애인공동생활가정2호,인천광역시,서구,"인천광역시 서구 승학로506번안길 57, 103동 303호 (검암동, 해피하임빌)"
장애인거주시설,장애인공동생활가정,인정장애인공동생활가정3호,인천광역시,서구,"인천광역시 서구 승학로506번안길 57, 103동 202호 (검암동,해피하임빌)"
장애인거주시설,장애인공동생활가정,인정장애인공동생활가정5호,인천광역시,서구,"인천광역시 서구 승학로506번안길 57, 103동 302호 (검암동,해피하임빌)"
다함께돌봄센터,다함께돌봄센터,인제군 다함께돌봄센터 귀둔점,강원특별자치도,인제군,강원특별자치도 인제군 인제읍 점봉산로 126-6
다함께돌봄센터,다함께돌봄센터,인제군 다함께돌봄센터 기린점,강원특별자치도,인제군,강원특별자치도 인제군 기린면 내린천로 4100
다함께돌봄센터,다함께돌봄센터,인제군 다함께돌봄센터 남면점,강원특별자치도,인제군,강원특별자치도 인제군 남면 신남로48번길 14
다함께돌봄센터,다함께돌봄센터,인제군 다함께돌봄센터 북면점,강원특별자치도,인제군,강원특별자치도 인제군 북면 금강로11번길 19
다함께돌봄센터,다함께돌봄센터,인제군 다함께돌봄센터 상남점,강원특별자치도,인제군,강원특별자치도 인제군 상남면 상남로 59
다함께돌봄센터,다함께돌봄센터,인제군 다함께돌봄센터 서화점,강원특별자치도,인제군,강원특별자치도 인제군 서화면 천도로 134
다함께돌봄센터,다함께돌봄센터,인제군 다함께돌봄센터 용대점,강원특별자치도,인제군,강원특별자치도 인제군 북면 백담로 12-18
다함께돌봄센터,다함께돌봄센터,인제군 다함께돌봄센터 인제읍점,강원특별자치도,인제군,강원특별자치도 인제군 인제읍 비봉로29번길 17
일반사회복지시설,사회복지관,인제군사회복지관,강원특별자치도,인제군,강원특별자치도 인제군 인제읍 비봉로44번길 100
장애인지역사회재활시설,수어통역센터,인제군수어통역센터,강원특별자치도,인제군,강원특별자치도 인제군 인제읍 인제로 166-11 (1층)
장애인직업재활시설,장애인 보호작업장,인제군장애인보호작업장,강원특별자치도,인제군,강원특별자치도 인제군 인제읍 비봉로30번길 58
장애인지역사회재활시설,시각장애인 등 생활지원센터,인제군장애인생활이동지원센터,강원특별자치도,인제군,강원특별자치도 인제군 인제읍 인제로103번길 30-6
노인일자리지원기관,노인일자리지원기관,인제시니어클럽,강원특별자치도,인제군,"강원특별자치도 인제군 인제읍 인제로225번길 10-3, 1층"
장애인지역사회재활시설,장애인재활치료시설,인제아동청소년발달센터,경상남도,김해시,경상남도 김해시 김해대로2324번길 40-3 (봉황동)
장애인거주시설,중증장애인거주시설,인제요양원,대구광역시,수성구,대구광역시 수성구 신천동로84길 21 (수성동4가)
장애인의료재활시설,장애인의료재활시설,인제재활병원,대구광역시,수성구,대구광역시 수성구 신천동로84길
아동복지시설,지역아동센터,인제지역아동센터,강원특별자치도,인제군,강원특별자치도 인제군 인제읍 인제로168번길 51-1
아동복지시설,지역아동센터,인제지역아동센터,전라남도,순천시,전라남도 순천시 상인제1길 45 (인제동)
자활시설,지역자활센터,인제지역자활센터,강원특별자치도,인제군,"강원특별자치도 인제군 인제읍 비봉로 52, 2층"
노인여가복지시설,노인교실,인창실버예술대학,부산광역시,동구,부산광역시 동구 고관로 36 (초량동)
아동복지시설,가정위탁지원센터,인천가정위탁지원센터,인천광역시,부평구,"인천광역시 부평구 부흥로294번길 4, 8층 (부평동, 추인타워)"
자활시설,지역자활센터,인천강화지역자활센터,인천광역시,강화군,인천광역시 강화군 강화읍 충렬사로 155
아동복지시설,공동생활가정,인천계양아동청소년그룹홈,인천광역시,계양구,"인천광역시 계양구 아나지로 199, 505동 8층 802호 (효성동, 뉴서울5차아파트)"
자활시설,지역자활센터,인천계양지역자활센터,인천광역시,계양구,인천광역시 계양구 계양산로102번길 5 (계산동)
장애인거주시설,장애유형별거주시설,인천광명원,인천광역시,부평구,인천광역시 부평구 경인로769번길 27 (십정동)
아동복지시설,지역아동센터,인천광역시 남동구 구립지역아동센터,인천광역시,남동구,인천광역시 남동구 모래내로 14-5 (구월동)
다함께돌봄센터,다함께돌봄센터,인천광역시 서구 다함께돌봄센터 10호점,인천광역시,서구,"인천광역시 서구 염곡로311번길 18-1, 2층 (석남동)"
다함께돌봄센터,다함께돌봄센터,인천광역시 서구 다함께돌봄센터 11호점,인천광역시,서구,"인천광역시 서구 청라커낼로 163 (청라동, 청라29블럭호반베르디움)"
다함께돌봄센터,다함께돌봄센터,인천광역시 서구 다함께돌봄센터 12호점,인천광역시,서구,"인천광역시 서구 오동로 25 (왕길동, 오류지구도서관 1층)"
다함께돌봄센터,다함께돌봄센터,인천광역시 서구 다함께돌봄센터 6호점,인천광역시,서구,"인천광역시 서구 청라라임로 85, 102동 2층 (청라동, 청라린스트라우스아파트 주민공동시설 102동 2층)"
다함께돌봄센터,다함께돌봄센터,인천광역시 서구 다함께돌봄센터 7호점,인천광역시,서구,"인천광역시 서구 이음3로 220, 1층 (원당동, 검단LH20단지 주민공동시설 1층)"
다함께돌봄센터,다함께돌봄센터,인천광역시 서구 다함께돌봄센터 8호점,인천광역시,서구,"인천광역시 서구 매밭로 130, 1층 (당하동, 검단한신더휴어반파크 주민공동시설)"
다함께돌봄센터,다함께돌봄센터,인천광역시 서구 다함께돌봄센터 9호점,인천광역시,서구,"인천광역시 서구 이음3로 130, 1층 (당하동, 유승한내들에듀파크 주민공동시설)"
장애인지역사회재활시설,시각장애인 등 생활지원센터,인천광역시 시각장애인+ 지원센터,인천광역시,남동구,"인천광역시 남동구 석산로 78, 3층 (간석동)"
노인일자리지원기관,노인일자리지원기관,인천광역시노인인력개발센터,인천광역시,미추홀구,"인천광역시 미추홀구 석정로 229, 3층 (도화동, 제물포스마트타운)"
노인일자리지원기관,노인일자리지원기관,인천광역시동구 노인인력개발센터,인천광역시,동구,인천광역시 동구 샛골로 120 (송림동)
장애인생산품판매시설,장애인생산품판매시설,인천광역시립 장애인 생산품 판매시설,인천광역시,서구,인천광역시 서구 북항로32번길 37 (원창동)
장애인직업재활시설,장애인 근로사업장,인천광역시서구 구립장애인직업재활시설,인천광역시,서구,인천광역시 서구 마중1로 12 (오류동)
다함께돌봄센터,다함께돌봄센터,인천광역시서구다함께돌봄센터1호점,인천광역시,서구,"인천광역시 서구 봉오재3로 14, 1층 (가정동, 가정엘에이치3단지 주민복지관2)"
다함께돌봄센터,다함께돌봄센터,인천광역시서구다함께돌봄센터2호점,인천광역시,서구,"인천광역시 서구 봉오재1로 49, 2층 (신현동, 루원시티루에블리 주민복지관)"
장애인지역사회재활시설,장애인복지관,인천광역시서구장애인종합복지관,인천광역시,서구,인천광역시 서구 드림로 284-8 (백석동)
장애인지역사회재활시설,장애인주간이용시설,인천광역시서구장애인주간보호센터,인천광역시,서구,인천광역시 서구 드림로 284-8 (백석동)
장애인지역사회재활시설,수어통역센터,인천광역시수어통역센터 지역지원본부,인천광역시,남동구,"인천광역시 남동구 용천로 208, 610호 (간석동,외 1필지 인천시사회복지회관)"
장애인지역사회재활시설,장애인복지관,인천광역시시각장애인복지관,인천광역시,미추홀구,인천광역시 미추홀구 한나루로357번길 105-19 (학익동)
장애인지역사회재활시설,장애인주간이용시설,인천광역시시각장애인주간보호센터,인천광역시,미추홀구,인천광역시 미추홀구 한나루로357번길 105-19 (학익동)
아동복지시설,자립지원전담기관,인천광역시자립지원전담기관,인천광역시,남동구,"인천광역시 남동구 용천로 208, 601호 (간석동, 인천사회복지회관)"
장애인지역사회재활시설,장애인복지관,인천광역시중구 장애인종합복지관,인천광역시,중구,"인천광역시 중구 매소홀로 10 (신흥동3가, 중구장애인종합복지관)"
장애인직업재활시설,장애인 보호작업장,인천광역시중구장애인보호작업장,인천광역시,중구,인천광역시 중구 매소홀로 10 (신흥동3가)
장애인지역사회재활시설,장애인주간이용시설,인천광역시중구장애인주간보호센터,인천광역시,중구,인천광역시 중구 매소홀로 30 번지 17 호
노인여가복지시설,노인교실,인천교구효성동성당샛별노인대학,인천광역시,계양구,인천광역시 계양구 안남로490번길 11 (효성동)
일반사회복지시설,사회복지관,인천기독교종합사회복지관,인천광역시,서구,인천광역시 서구 심곡로124번길 10 (심곡동)
노인여가복지시설,노인교실,인천노인대학,부산광역시,해운대구,부산광역시 해운대구 재반로12번길 16 (재송동)
노인여가복지시설,노인교실,인천노인학교,인천광역시,남동구,인천광역시 남동구 담방로60번길 17 (만수동)
장애인지역사회재활시설,장애인주간이용시설,인천미추홀장애인종합복지관주간이용센터,인천광역시,미추홀구,인천광역시 미추홀구 경원대로 714 (관교동)
자활시설,지역자활센터,인천미추홀지역자활센터,인천광역시,미추홀구,"인천광역시 미추홀구 인주대로 493, 3층 (주안동)"
장애인거주시설,장애인공동생활가정,인천밀알장애인공동생활가정,인천광역시,미추홀구,"인천광역시 미추홀구 주안서로 41, 303호 (주안동, 태극아파트)"
장애인거주시설,장애인공동생활가정,인천밀알장애인공동생활가정2호,인천광역시,미추홀구,인천광역시 미추홀구 경원대로640번길 12-22 (관교동)
아동복지시설,아동양육시설,인천보육원,인천광역시,미추홀구,인천광역시 미추홀구 매소홀로446번길 50 (학익동)
아동복지시설,지역아동센터,인천부평사랑회 지역아동센터,인천광역시,부평구,"인천광역시 부평구 항동로 27, 3층 (부개동, 서진빌딩)"
자활시설,지역자활센터,인천부평지역자활센터,인천광역시,부평구,"인천광역시 부평구 후정동로 6, 3층 (삼산동)"
자활시설,지역자활센터,인천서구지역자활센터,인천광역시,서구,인천광역시 서구 원창로 76 (원창동)
장애인직업재활시설,장애인 보호작업장,인천시립장애인예술단,인천광역시,서구,인천광역시 서구 북항로32번길 37 (원창동)
장애인지역사회재활시설,장애인주간이용시설,인천신장장애인주간보호센터,인천광역시,미추홀구,"인천광역시 미추홀구 미추홀대로 716, 2층 207호 (주안동, 메인프라자)"
노인여가복지시설,노인교실,인천실버대학,인천광역시,남동구,"인천광역시 남동구 경신상로 76, 2층 (구월동, 기쁜소식인천교회)"
장애인직업재활시설,장애인 보호작업장,인천안마수련원,인천광역시,남동구,"인천광역시 남동구 구월로 235, 2 (구월동)"
자활시설,지역자활센터,인천연수지역자활센터,인천광역시,연수구,인천광역시 연수구 청명로3번길 8-5 (청학동)
장애인지역사회재활시설,장애인복지관,인천장애인종합복지관,인천광역시,연수구,인천광역시 연수구 앵고개로 130 (동춘동)
장애인의료재활시설,장애인의료재활시설,인천재활의원,인천광역시,미추홀구,인천광역시 미추홀구 인주대로 290 (주안동)
정신재활시설,공동생활가정,인천정신재활시설 리앤리,인천광역시,연수구,인천광역시 연수구 한나루로186번길 54 (옥련동)
일반사회복지시설,사회복지관,인천종합사회복지관,인천광역시,미추홀구,인천광역시 미추홀구 매소홀로418번길 14-57 (학익동)
자활시설,지역자활센터,인천중구지역자활센터,인천광역시,중구,"인천광역시 중구 제물량로 132-2 (답동, 인천중구지역자활센터)"
북한이탈주민지역적응센터,북한이탈주민지역적응센터,인천지역적응센터,인천광역시,연수구,"인천광역시 연수구 갯벌로 12, 9동 907호 (송도동)"
노숙인복지시설,쪽방상담소,인천쪽방상담소,인천광역시,동구,"인천광역시 동구 화도진로186번길 10, 3층 (만석동, 희망키움터)"
노숙인복지시설,쪽방상담소,인천쪽방상담소,인천광역시,계양구,인천광역시 계양구 계양산로 91 (계산동)
아동복지시설,지역아동센터,인천행복한돌봄 계양지역아동센터,인천광역시,계양구,"인천광역시 계양구 봉오대로698번길 11, 2, 3층 (작전동)"
아동복지시설,지역아동센터,인천행복한돌봄 동암지역아동센터,인천광역시,부평구,인천광역시 부평구 백범로406번길 64 (십정동)
아동복지시설,지역아동센터,인천행복한돌봄 믿음지역아동센터,인천광역시,부평구,"인천광역시 부평구 남부역로5번길 36, 2층 (부평동)"
아동복지시설,지역아동센터,인천행복한돌봄 예원지역아동센터,인천광역시,계양구,"인천광역시 계양구 계양대로120번길 25-17, 2층 (작전동)"
아동복지시설,지역아동센터,인천행복한돌봄 임학지역아동센터,인천광역시,계양구,"인천광역시 계양구 병방시장로 32-1, 2층 301, 302호 (임학동)"
자활시설,지역자활센터,인천희망지역자활센터,인천광역시,미추홀구,"인천광역시 미추홀구 송림로 249, 4층 (도화동)"
장애인거주시설,중증장애인거주시설,인혜원,부산광역시,강서구,부산광역시 강서구 대저중앙로394번가길 29 (대저1동)
다함께돌봄센터,다함께돌봄센터,인후3동 다함께돌봄센터,전북특별자치도,전주시 덕진구,전북특별자치도 전주시 덕진구 가재미4길 10 (인후동1가)
아동복지시설,지역아동센터,인후지역아동센터,전북특별자치도,전주시 덕진구,"전북특별자치도 전주시 덕진구 동가재미1길 6-14, 2층 (인후동1가)"
아동복지시설,지역아동센터,일곡중앙지역아동센터,광주광역시,북구,광주광역시 북구 일곡택지로99번길 16 (일곡동)
아동복지시설,지역아동센터,일곡지역아동센터,광주광역시,북구,"광주광역시 북구 우치로537번길 5, 104동 104호 (일곡동, 벽산아파트)"
장애인거주시설,장애인공동생활가정,일곱 빛,경상남도,밀양시,경상남도 밀양시 가곡15안길 6 (가곡동)
아동복지시설,공동생활가정,일곱 빛 공동생활가정,울산광역시,남구,"울산광역시 남구 어은로18번길 4-1, 1층 (무거동)"
장애인직업재활시설,장애인 보호작업장,일과사랑,강원특별자치도,원주시,강원특별자치도 원주시 호저면 쉬고개길 157
노인여가복지시설,노인교실,일광노인교실,충청남도,서산시,충청남도 서산시 성연면 가재미길 38
장애인직업재활시설,장애인 근로사업장,일굼터,경기도,파주시,경기도 파주시 법원읍 술이홀로1333번길 69
장애인직업재활시설,장애인 보호작업장,일도재활관,인천광역시,중구,인천광역시 중구 참외전로 149-78 (인현동)
아동복지시설,지역아동센터,일동밀알지역아동센터,경기도,포천시,경기도 포천시 일동면 화동로 1164
아동복지시설,지역아동센터,일동지역아동센터,광주광역시,북구,"광주광역시 북구 일곡택지로53번길 24, 2층 (일곡동)"
아동복지시설,지역아동센터,일동지역아동센터,광주광역시,북구,"광주광역시 북구 일곡택지로53번길 24, 2층 (일곡동)"
노인여가복지시설,노인교실,일로중앙 은빛교실,전라남도,무안군,전라남도 무안군 일로읍 일로신흥길 21
아동복지시설,지역아동센터,일로지역아동센터,전라남도,무안군,전라남도 무안군 일로읍 일로중앙로 25 (일로지역아동센터)
아동복지시설,아동양육시설,일맥원,전북특별자치도,군산시,전북특별자치도 군산시 석치2길 14 (문화동)
장애인직업재활시설,장애인 보호작업장,일배움터,제주특별자치도,제주시,제주특별자치도 제주시 기와5길 83 (화북이동)
노인여가복지시설,노인교실,일붕노인대학,경상남도,의령군,경상남도 의령군 궁류면 평촌리 175
노인주거복지시설,양로시설,일붕실버랜드,경상남도,의령군,경상남도 의령군 궁류면 청정로 1180-42
아동복지시설,지역아동센터,일산,경기도,고양시 일산서구,경기도 고양시 일산서구 고양대로695번길 10 (일산동)
정신재활시설,주간재활시설,일산그리다마음건강센터,경기도,고양시 일산서구,"경기도 고양시 일산서구 고양대로632번길 60, 4층 408호 (일산동, 이안아파트)"
아동복지시설,공동생활가정,일산별사랑,경기도,고양시 일산동구,"경기도 고양시 일산동구 호수로446번길 66-7, 2층 (백석동)"
아동복지시설,지역아동센터,일삼일팔 무산지역아동센터,강원특별자치도,양양군,강원특별자치도 양양군 양양읍 남서길 28-4
정신재활시설,직업재활시설,일상,서울특별시,용산구,"서울특별시 용산구 청파로 326, 4층 502호 (청파동1가, 고려빌딩)"
